微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IqpS520iH,爱慕脆皮鸭文学,6638338447,热搜看了一圈儿，觉得有些人戾气过重了我们不仅仅是武汉人北京人上海人…我们更是中国人，大家是几天以后一起坐在电视机前面看春晚的关系过年了，与其在网上吵架，不如用高锰酸钾在家里消消毒打扫打扫卫生，出去买年货的时候戴好口罩 ,无,无,2020-01-20 23:59,无,30,0,13
IqpS4FlUu,荣戈博报,1248458591,【或说】有两个消息可以相互印证，一个是，一个是，应该重视起来了！（荣戈博报） ,无,无,2020-01-20 23:59,荣耀Play 让快更快,3,0,5
IqpS4qhi1,小有名气可爱鬼o,6589934030,大家一定会好好的🙏老院士84岁高龄出征挂帅vs年轻医生被医闹,无,无,2020-01-20 23:59,nova5Pro人像超级夜景,26,1,0
IqpS4qh6K,kiss2s_chow,1840458872,可怕可怕😱· 出门戴口罩，勤洗手· 咳嗽或打喷嚏时捂住口鼻· 将肉蛋彻底做熟· 避免与呼吸道患者密切接触· 避免近距离接触野生动物或活牲畜· 不要随地吐痰！. 不要去人多的地方凑热闹 ,无,无,2020-01-20 23:59,iPhone客户端,1,0,0
IqpS47Xm6,波霸奶绿去冰七分糖加椰果,6449082573,我姨在医院上班。她认识的女的去了武汉，有人在高铁站对着她咳嗽了。回到我们这以后就发烧，护士问她有没有去武汉，她说没去,无,无,2020-01-20 23:59,iPhone XR,10,0,5
IqpS462qM,人生轨迹贰点零,7188950040,该不会得了吧,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpS48Fwm,成都发布,1523766213,【四川两例疑似新型冠状病毒感染病例均已在定点医院隔离诊疗】1月16日以来，四川成都、广安分别发现1例疑似新型冠状病毒感染患者，两名患者均从武汉来川，目前正在隔离诊疗。患者相关样本已按规定程序进行复核，一旦确诊，及时向社会公布。自国家卫生健康委公布武汉不明原因肺炎疫情以来，四川省委、省政府高度重视，省卫生健康委迅速响应，加强发热门诊等相关工作和公共场所防控措施，全力开展疑似病例诊治、密切接触者调查和医学观察。专家提醒：冬春季是呼吸道传染病高发季节，做好个人卫生防护，保持室内空气流通，尽量避免到人群集中地方和空气不流通的公众场合，必要时佩带口罩。若出现发热、呼吸道感染症状，特别是持续发热不退，要及时到医疗机构发热门诊就诊。,无,无,2020-01-20 23:59,iPhone客户端,1589,90,348
IqpS3dJV6,蓝莓耳朵,3690688071,江苏省要挺住，不给病毒扩散留机会🙏🙏🙏 ,无,无,2020-01-20 23:59,想吃火锅的iPhone客户端,28,0,6
IqpS2lUll,五选一的黑椒,6588064006,大家都注意戴口罩出门，好好过年吧！ ,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpS2j4c2,西念北,5596930505,我到底应不应该回家啊，虽然我现在没任何症状，但是坐上车就不一定了回家怕携带了病毒到家里不回家待在武汉更怕,无,无,2020-01-20 23:59,nova5Pro人像超级夜景,0,0,0
IqpS1sxQc,撕十三,2160179705,年底了，出门多注意点身体。 ,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpS1rTdx,小柑果西西_,6050197103,人多地方出门戴口罩，出门戴口罩，出门戴口罩 ,无,无,2020-01-20 23:59,HUAWEI P20,0,0,0
IqpS1pHlH,Silently市民周先森,2405994051,连忙在京东、taobao、丁香家下单了几百个口罩,无,无,2020-01-20 23:59,iPhone XS,0,1,0
IqpS1aVq6,年年有源,6430044623,我还是老实呆在家里  没事别出门瞎晃 ,无,无,2020-01-20 23:59,小米9 王源限量版,0,0,0
IqpS0zddj,梅飞色舞2019,3987055012,【心灵的坚冰】据了解，武汉这次传出来的新型冠状病毒并不是SARS，也不是MERS，对于这种新型冠状病毒， 武汉不明初步判定！它的罪魁祸首是个什么鬼？春节借此提醒所有人！  ,无,无,2020-01-20 23:59,UC浏览器Android,0,0,0
IqpS0eHjS,是我的哈鲁啊,6039082562,四川？！！！,无,无,2020-01-20 23:59,vivo 全新水滴屏手机,0,0,1
IqpS011uQ,·简图图,5846529192,武汉有在努力，麻烦喷子嘴下留情官方和百姓都是人，不是神。一发现新型病毒，立马上报，新增人数时时公开，这还算隐瞒？不够透明？群众关注，口罩脱销，保护自身安全麻烦键盘侠们，这里我真的要对你们说：你行你就上，不行就闭嘴,无,无,2020-01-20 23:59,iPhone客户端,31,0,2
IqpRZFa08,萝不-,1915439713,卧槽，从五例发展到现在，我怕了 ,无,无,2020-01-20 23:59,iPhone客户端,0,0,2
IqpRZlnwL,恬棠,1934487594,我麻麻今天终于完全意识到问题的严重性以及我之前不是吓唬她的,无,无,2020-01-20 23:59,iPhone客户端,1,0,1
IqpRZ3J06,那你什么时候知道33,6079956646,我身体素质真的挺好的，上次我同事感冒了，我说我还好，从来没生病过，每次这话一说出来，隔几天我准感冒，这不，这几天咳嗽、鼻子堵塞不透气，加上现在的冠状病毒感染事件，搞的我慌慌的,无,无,2020-01-20 23:59,Android,1,0,0
IqpRYcvDs,ALICE6918348852,6918348852,【新型冠状病毒】冠状病毒是自然界广泛存在的一类病毒，因该病毒形态在电镜下观察类似王冠而得名，本次发现的新型冠状病毒被命名为“2019-nCoV，即2019新型冠状病毒”。临床表现：一般症状，发热、乏力、干咳，逐渐出现呼吸困难。部分患者起病症状轻微，可无发热。严重者，急性呼吸窘迫综合征，脓毒症休克，难以纠缠的代谢性酸中毒出凝血功能障碍。降低感染冠状病毒的风险：用肥皂和清水或含有酒精的洗手液洗手；咳嗽和打喷嚏时，用纸巾或曲肘遮住口鼻；避免与任何有感冒或类似流感症状的人密切接触；将肉和蛋彻底煮熟；避免在未加防护的情况下接触野生或养殖动物。,无,无,2020-01-20 23:59,荣耀 9X,0,0,0
IqpRYcuse,灼冬sun,6517725405,为什么明明新型让大家担心的同时还是有人去伤害医生呢？多少起了啊？一个接一个我真的不信全被逼上绝路了，借钱了吗？向社会求助了吗？哪怕最最最低的底线，别害人成吗？谁看了这种新闻不心寒啊？还救吗？学医有多人本着救死扶伤去的？救还是不救？停手吧！真的！做个人！！！ ,无,无,2020-01-20 23:59,vivo智能手机,0,0,0
IqpRYal5x,琪琪也想看看,5646581958,瑟瑟发抖 希望大家都要平安 过个好年吧🙏🙏🙏 ,无,无,2020-01-20 23:59,HUAWEI nova 3e,3,0,0
IqpRYbBfV,今天吃盐酥鸡了嘛,6243529198,现在到处都是,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpRXAPHG,一眼看到的东西是白底儿蓝碎花,6914775225,真讽刺啊，又到了医生被喊白衣天使的时候，甚至还有人一边喊，一边砍？ ,无,无,2020-01-20 23:59,Android,0,0,0
IqpRXkWH8,Mrs小慧子,1237197834,看了一天新闻，关注了一天武汉。取消出行计划，呆在原地，愿过个好年。春运风险太高，希望所有人都能取消不必要的出行，最大程度的减少人员流动。愿岁月静好，一如既往。 ,无,无,2020-01-20 23:59,HUAWEI Mate 20,1,0,2
IqpRXh04Z,年度天选锦鲤,5939043463,看到消息既安心又害怕，政府这次吸取非典时期教训直接爆出传染方式，真的可以说是更有效预防病毒传播了。然而还是瑟瑟发抖害怕病毒传播，希望早日研究出解决方法，大家过个好年啊,无,无,2020-01-20 23:59,无,12,0,1
IqpRWoK4H,梅致追,2376592047,【】钟南山：根据目前的资料，新型冠状病毒是肯定的人传人，在广东有2个病例，没去过武汉，但家人去了武汉后染上了新型冠状病毒，现在可以说，肯定的，有人传人现象。央视新闻的微博视频 ,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpRWrAeB,青虾本猫,6098937256,重视起来做好防护[加油][加油]所有人都平平安安🙏🙏 ,无,无,2020-01-20 23:59,喵了个咪Android,1,0,0
IqpRWoQNC,喜欢元宝one,6675686741,🙏🙏🙏感谢你们伟大的医护人员，希望真的不要被感染，能够早日找到治疗的办法 ,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpRW9Xz6,章明晖,2163607554, 这次事情的响应速度远快于非典，个人认为这次新型冠状病毒的社会危害程度会比非典低许多。但也不可掉以轻心，防疫是隔绝病毒的第一道门。 ,无,无,2020-01-20 23:59,HUAWEI P30 Pro,3,0,0
IqpRW75HP,独山县法院,3949090376,【】钟南山：普通人要提高对新型冠状病毒的认识，现在已经存在有人传人，同时医务人员也有传染，所要要提高警惕。①没有特殊情况不要去武汉；②有感冒要到发热门诊就诊；③要戴口罩。转发记下！ 央视新闻的微博视频  央视新闻的微博视频 ,无,无,2020-01-20 23:59,HUAWEI Mate 20,0,0,0
IqpRVxwnU,Gaussians,5698294841,春运日记12今天爆出新型冠状病毒感染肺炎病例两天新增136例的新闻后收到了很多亲朋好友的关心，很感谢，也很感动。今天遇到了这样感人的一幕：凌晨4点多，一位白发苍苍的老人前来购买腊月28去桂林的三张卧铺票，但几经查询，只有最后两张卧铺，“麻烦再帮我查一下，看看有没有奇迹出现”，多查一站、多看一天，我不断的帮他查询，直到后面的旅客开始催，但最终没有出现奇迹，录身份信息时，感人的一幕发生了，他让我把仅有的两张卧铺票录上妻子和女儿，自己买站票，查看身份证得知，老爷爷已经77岁了，这是作为父亲同时也是丈夫的一种伟大吧。如果我因为肺炎疫情严重而退缩，因为不能回家过年怕苦怕累就放弃，那么我也不会见证平凡岗位上这个伟大而感人的故事相信在将来某一天回首时会发现这一切都值得PS：今天学校领导来慰问我们，给我们每人发了红包[红包]~ ,无,http://t.cn/8kkzvQy,2020-01-20 23:59,iPhone客户端,24,0,10
IqpRVgzWn,樊_-不凡,2179739617,总是看见很多新闻报道有的病例，怎么没有报道的症状和如何预防🙏捉急捉急。 ,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpRUES8N,卡西不卡西,2068501643, 2020年1月20日，晴。上班倒数第三天，还有两个工作日就可以回家过年了，幸福。肺炎在意想不到的春运期间爆发了，随着返乡，外出游玩的人们，以武汉为中心，散播国内各地，甚至世界范围内了，疫情爆发出乎意料的快。想起了当年非典和SARS的时候了，幸好，现如今的疫情信息都是透明及时公开了，民众都知道厉害程度，学着自己防疫，比无知地散布恐慌好得多。今天有一个令人痛心的消息，一个国内顶级眼科专家陶医生，被医闹砍伤，光明的职业生涯在三十五岁戛然而止，真可惜。这种令人伤心的事故，究竟还要再发生几次才能真正引起注意内容？那些无知蛮横的人，要怎么才能知道，暴力是不能解决问题的，不是每一次闹了就能得到想要的。大家都有苦衷，不是每一次都要用这种方式去惨烈地让大众注意到的。多可惜，那么好的眼科医生，如果不受伤，未来有多少人可以在他的帮助下重见光明。忍不住想叹息，为不幸的医生，也为这些只能用这种手段去得到注意的人。,无,无,2020-01-20 23:59,iPhone客户端,0,0,1
IqpRUneQ4,DestinYixing_Ling,3681128655,国士无双,无,无,2020-01-20 23:59,张艺兴的兴迷,1,0,0
IqpRUlAlc,改个名真的太麻烦了我的天哪,7119612435,马上要过年了，大家都要平平安安,无,无,2020-01-20 23:59,荣耀手机 勇敢做自己,8,0,0
IqpRUneQ4,DestinYixing_Ling,3681128655,国士无双,无,无,2020-01-20 23:59,张艺兴的兴迷,1,0,0
IqpRU3U5d,帅气疯狂的兔子,1311741903,別慌！要相信国家和我国的医疗工作者一定会有办法的。 ,无,无,2020-01-20 23:59,华为手机,0,0,0
IqpRU3TgU,肠菌博士,1907516903,院士出来发话，那基本上可以确定了。大家真的真的真的应该注意了!!【】钟南山：根据目前的资料，新型冠状病毒肺炎是肯定的人传人，在广东有2个病例，没去过武汉，但家人去了武汉后染上了新型冠状病毒肺炎，现在可以说，肯定的，有人传人现象。 ,无,无,2020-01-20 23:59,OnePlus 7,2,2,1
IqpRTr0sc,浦东发布,2557375422,【一个喷嚏的威力有多大？】 我们的肺里大约有半升的液体，这也意味着我们打的喷嚏就像喷雾机一样，射出一团携带细菌病毒的气团。研究表明，一个喷嚏喷出的水滴最远可达8米！...,无,无,2020-01-20 23:59,iPhone客户端,42,33,2
IqpRTbuub,张铁锤的小炮仗,6455614847,好害怕，明天要做高铁回江苏了，人流量这么大，内心太恐惧了。 ,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpRSyQyk,新浪新闻品牌官,2230631943,【】钟南山：根据目前的资料，新型冠状病毒是肯定的人传人，在广东有2个病例，没去过武汉，但家人去了武汉后染上了新型冠状病毒，现在可以说，肯定的，有人传人现象。央视新闻的微博视频 ,无,无,2020-01-20 23:59,品哥的小Android,20,8,2
IqpRSyR4Q,金华直播间,2012536357,截至1月20日18时，我国境内累计报告新型冠状病毒感染的病例224例，其中确诊病例217例（武汉198例，北京5例，广东14例）；疑似病例7例（四川2例，云南1例，上海2例，广西壮族自治区1例，山东1例）。日本通报确诊病例1例，泰国通报确诊病例2例，韩国通报确诊病例1例。来势汹汹，能做好预付可以降低得病风险，戳下图看看吧↓↓↓,无,无,2020-01-20 23:59,无,0,0,1
IqpRSzQ4z,今天减不减肥,5512764614,这个跟刚看的良医第二季第十集重合一下我觉得我要吓死了,无,无,2020-01-20 23:59,HUAWEI Mate 20,3,0,0
IqpRSAvs8,xxxKamy_,1966209015,发现新型病毒还是希望大家都安康吧。只是想起之前沙河地陷的事情，及时回填被一堆人指责罔顾生命。现在出了这种事又有一堆人喊着别让武汉人出来…立场不同，观点真的可以截然相反。基于何种立场，也只是根据自身利益罢了。 ,无,无,2020-01-20 23:59,HUAWEI Mate 20,3,0,0
IqpRSiTkH,小小的瑞尔,6173974170,【】钟南山：根据目前的资料，新型冠状病毒是肯定的人传人，在广东有2个病例，没去过武汉，但家人去了武汉后染上了新型冠状病毒，现在可以说，肯定的，有人传人现象。央视新闻的微博视频 ,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpRSiTkH,小小的瑞尔,6173974170,【】钟南山：根据目前的资料，新型冠状病毒是肯定的人传人，在广东有2个病例，没去过武汉，但家人去了武汉后染上了新型冠状病毒，现在可以说，肯定的，有人传人现象。央视新闻的微博视频 ,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpRS0wG4,菽雨,2165072460,第八十天平安就好－－－－－－－－雨过天晴，贵人相助可以好好睡一觉了－－－－－－－－有新型开始做怪人传人  医务人员也被传染不过经过了03年大家没有在怕的 ,无,无,2020-01-20 23:59,无,0,0,0
IqpRS0tZ0,快落落瀑布,6365548763,艹 我真的好怕那个啊 我看他们说非典我都吓哭了 ,无,无,2020-01-20 23:59,vivo智能手机,0,0,0
IqpRS0u8B,亶咩咩,5636268342, 明天早上才去买口罩，希望还有医用口罩卖。广东这么快就确诊14例了，还担心的。 ,无,无,2020-01-20 23:59,燕破岳家的iPhone X,1,0,2
IqpRS0t6L,浅女士-,6518020391,希望快点好起来，平平安安过新年回学校的时候要去深圳北转车,无,无,2020-01-20 23:59,iPhone客户端,3,0,6
IqpRQuusC,忙里偷钱笑口常High,2430733612,大寒应该最冷的节气，气温却回升了。钟南山院士解读新型冠状病毒，看样子即将到来的春节期间，最好别在外面乱跑了。。 德州·中国建设银行(陵州路) ,无,无,2020-01-20 23:59,HUAWEI Mate 9,2,0,0
IqpRQutvu,monkeykkk,1829492670,我朋友圈的同仁 师长们 还来不及为朝阳医院再一次的恶性伤医事件悲痛叹息 来不及为身边可能的危险做准备 就纷纷转发与新型病毒相关的科普 辟谣等 希望图中所画只存在于想象吧… ,无,无,2020-01-20 23:59,iPhone客户端,2,0,2
IqpRPzXtk,吃饱了没吃饱,7167838071,希望大家都能好好的平平安安的出门一定戴好口罩  勤洗手 保持空气对流 尽量不去人流量密集区🙏🙏 ,无,无,2020-01-20 23:59,OPPO R15 梦镜版,1,0,0
IqpRPjq8Y,Mumazz-,1932855957,喉咙都咳废了,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpROsaDs,小小影影摘星星,6619088298,求问喝板蓝根可以有一点点作用防治吗？ 聊城·家和苑 ,无,#境内确诊217例新型冠状病毒肺炎病例#,2020-01-20 23:59,荣耀V10 我AI的快,0,0,0
IqpROr9OD,缨莳子,6455368174,看到了新型新闻，我也打从心底拒绝野味。 几乎只吃鸡肉，鱼肉，少量吃猪肉，牛肉，鸭肉，几乎不吃羊肉和其他家禽肉，绝不吃其他肉。我讨厌或者说怕的东西实在太多，怕除狗之外的一切小动物，包括猫猫，小鸭小鸡小鹅...当然狗也是有点怕的，我真的拒绝接触一切除狗以外的动物...会动的我都怕,无,无,2020-01-20 23:59,vivo X23全息幻彩,0,0,1
IqpRO9urO,幸运丹579,2499175484,今天好冷，大家注意保暖，还有，防范！ ,无,无,2020-01-20 23:59,iPhone客户端,0,0,0
IqpRO9tFm,黑夜里去找寻,2508435632,本来要早睡的。看了一下微博，今天的热搜再焦虑没有了。😔😔😔😔😔😔😔😔😔 ,无,无,2020-01-20 23:59,HUAWEI Mate 30 Pro,0,0,0
IqpRNwHGx,小晨怪,2183453001,最近武汉严重 作为一个武汉的大学生也要提醒金律注意防范照顾好自己的身体 ,无,无,2020-01-20 23:59,金勋律师超话,3,0,3
