微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Irkr3wtcy,卿野Amour,6328806537,加油！加油！挺过去，健康长大!,无,无,2020-01-26 23:59,荣耀8 美得与众不同,0,0,0
Irkr3ugBr,XZ小米椒,2568153373,宝宝这么小，隔离起来该要怎么办,无,无,2020-01-26 23:59,iPhone X,4,0,0
Irkr3t3SB,颯椒,2119449497, ,无,无,2020-01-26 23:59,OPPO Reno Z 活力橙现,0,0,0
Irkr3bqPo,岁月静好-1123,5512937092,虽然我们素未谋面，但你一定要平平安安,无,无,2020-01-26 23:59,Redmi Note 7 Pro,6,1,0
Irkr3bpT6,訫動预警,6027852785,天啊，才九个月，要平安啊，一定要平安,无,无,2020-01-26 23:59,OPPO R15x,3,0,0
Irkr3eMZD,彭大大的丫丫,2758338725, 虽然我们素未蒙面，但是你一定要平平安安的啊拜托🙏太揪心了……疫情暴发以来最最难过的就是看到这条消息了 ,无,无,2020-01-26 23:59,iPhone客户端,0,0,0
Irkr3bpVg,喊声概貌套套,5381866736,国新办举行新型冠状病毒感染的疫情联防联控工作新闻发布会  ,无,无,2020-01-26 23:59,学习强国客户端,0,0,0
Irkr2C4lj,福州一路行,2600904525,【关于调整福州市区公交线路运营计划的通知】 根据省防控新型冠状病毒指挥部会议精神，我市已启动突发公共卫生事件安全一级响应，为全力做好新型冠状病毒感染的疫情防控工作，2020年1月27日起， 将对市区公交运营计划进行调整，恢复时间另行通知，具体情况如下：1、福州市区公交线路发车间隔统一调整为30分钟； 2、部分远郊公交线路发车间隔调整为40分钟；(具体线路为55路、41路、150路、151路、33路、38路、189快、185快、32路、30路、31路、149路、155路、199路、36路、180路、40路、82路、138路、148路、141路、186快、325路、350路、339路)3、运营时间调整：市区14条地铁接驳专线首末班运营时间调整为7：00---21:00；4、停运线路：38区间、芝山部队专线、48路、鼓岭景区区间专线1号线、鼓岭景区区间专线2号线。                              2020年1月26日,无,无,2020-01-26 23:59,无,7,0,0
Irkr2ATRk,Happy吕小迪,5436635931, “,无,无,2020-01-26 23:59,荣耀9 美得有声有色,0,0,0
Irkr2AVMg,云中世界,1644426923, 物质充裕省长 一个口罩口误二次 ，长时间纠正，口罩生产能力108亿，后面传纸条纠正10.8亿。再纠正108万。一个周市长，口罩戴反还说刚从疫区回来，整个武汉都是疫区，请问您回的地方是哪里？ ,无,无,2020-01-26 23:59,iPhone客户端,0,0,0
Irkr2AUSv,最IN珠海,1735965217,【,无,无,2020-01-26 23:59,iPhone 8 Plus,0,1,0
Irkr2lrUY,玛奇朵小小姐,5936054811,如果每个人都能做到做好自己，用正确的心态对待冠状肺炎。保护好自己的身心健康，增强免疫力。不焦虑不恐慌，不造谣不传谣，春暖花开，我们一定会再次拥抱彼此。—-其实，你的坚强会超乎想象！ ,无,无,2020-01-26 23:59,微博国际版,0,0,0
Irkr2lr9S,华声在线,2288064900, 【香港：限制湖北居民及14日内到过湖北的人士入境】香港特区政府1月26日晚宣布，为减低新型冠状病毒感染者进入香港的几率，由27日零时起，除香港居民外，所有湖北省居民以及任何过去14日到过湖北省的人士将不获准入境香港，直至另行通知为止。特区政府发言人表示，为便利执行上述措施，各口岸的自助通道（即“e-道”）由27日零时起只开放供香港居民使用，所有非香港居民均须使用一般入境柜台办理入境手续。旅客办理入境时间或会延长，特区政府恳请旅客体谅。特区行政长官林郑月娥25日宣布，将香港对新型冠状病毒感染疫情的应变级别由“严重”提升为最高的“紧急”，并跟进落实一系列抗疫措施。其中，鉴于目前本港的确诊个案均是输入个案，特区政府须加强出入境管制措施，以控制疫情传播。（人民日报客户端）,无,无,2020-01-26 23:59,微博 weibo.com,0,0,1
Irkr2jgAq,用户6934905264,6934905264,我真的好绝望啊，老婆湖北，疑是新型症状，医院查血说不是流感感冒，不给看让回家，医院根本不管不问。我是外地，今天去找她湖北全封了 进不去，我老婆孩子都在那里，真的不知道该怎么办 ,无,无,2020-01-26 23:59,nova5Pro人像超级夜景,0,0,0
Irkr22LrD,琉璃厂人,5316433888, ,无,无,2020-01-26 23:59,Android,149,33,35
Irkr22J9l,白米饭x,6035470829,为你祈祷，愿你平安🙏🙏 ,无,无,2020-01-26 23:59,Android,0,0,0
Irkr1r4PN,辽视第一时间,1368805177,【最新检测结果：】记者今天从中国疾控中心了解到，自新型冠状病毒疫情发生以来，该中心病毒病所持续攻坚，在病毒溯源研究中取得阶段性进展。该所首次从华南海鲜市场的585份环境样本中，检测到33份样品含有新型冠状病毒核酸，并成功在阳性环境标本中分离病毒，提示该病毒来源于华南海鲜市场销售的野生动物。（央视）,无,无,2020-01-26 23:59,无,2,1,2
Irkr1r53v,姜姜_happiness丶,3762004320,今天是全家在家闭关的第一天。外面几乎没有人外出，路上车也很少。小区只开放一个南门进出，出入的人都需要测量体温包括车内的人，只允许持有门禁卡的人出入，每天公共区域消毒。每天全家人早上起来和晚上入睡前测量体温。每天早上起来看新型的发展程度，每天患病人数都在增加，今天济南又增加了两例，已经五例了。这一切突如其来的变化无不给疫情在人的心里蒙上了一层恐怖的面纱。短短几天的时间就如同几个月一样的漫长。现在能做的就是尽力舒缓情绪，心里高度重视但不做过度反应。 最近信息爆炸，避免陷入无尽漩涡，尽量定点看新闻，躲开虚虚实实的碎片化围攻。能做的除了微薄的爱心之力，大概就是让自己保持充实，谨慎敬畏但怀有希望。我只是一个母亲，一个最坚强也最胆小的角色。,无,无,2020-01-26 23:59,三星 Galaxy S7 Edge,1,0,0
Irkr19qpa,日暮十三,5985505975,我给自己的头像戴上了口罩，你也来试试吧~防治新型，呼吁家人和朋友戴口罩，从我做起。给头像戴上口罩 ,无,无,2020-01-26 23:59,OPPO Find X,0,0,0
Irkr19o0e,一个靠谱又有趣的人,1829969753,突如其来的，把小企业主整惨了。有好多行业很多老板损失惨重，有什么办法呢？自认倒霉吧。 ,无,无,2020-01-26 23:59,HUAWEI Mate 9,0,0,0
Irkr19o0e,一个靠谱又有趣的人,1829969753,突如其来的，把小企业主整惨了。有好多行业很多老板损失惨重，有什么办法呢？自认倒霉吧。 ,无,无,2020-01-26 23:59,HUAWEI Mate 9,0,0,0
Irkr19qpa,日暮十三,5985505975,我给自己的头像戴上了口罩，你也来试试吧~防治新型，呼吁家人和朋友戴口罩，从我做起。给头像戴上口罩 ,无,无,2020-01-26 23:59,OPPO Find X,0,0,0
Irkr0vi2L,口罩戴好了,7194008224, ,无,无,2020-01-26 23:59,iPhone客户端,0,0,0
Irkr0wuIV,李李婷1号,5029357464,想知道详情，怎么感染的，家里人传染的吗？ 台州 ,无,#新型肺炎确诊病例首现9个月婴儿#,2020-01-26 23:59,iPhone客户端,0,0,0
Irkr0xFea,吐槽夫,5548608887,希望一切好好的，加油！一定会好起来的… ,无,无,2020-01-26 23:59,无,2,0,3
Irkr0xFjo,留心海浪,1069761382,《武汉｜采访：刚到中国支援的德国顶尖病毒研究家！》 ,无,无,2020-01-26 23:59,Android,0,0,0
Irkr0xHKK,南平团市委,2707904340,【南平市首例输入性新型冠状病毒感染的病例确诊！】2020年1月26日15时，福建省卫生健康委确认南平市首例输入性新型冠状病毒感染的确诊病例。患者为男性，36岁，湖北省武汉市江岸区人，自由职业者。1月23日从武汉市返乡途经南平市延平区，因没有汽车班次，留住延平区。23-25日至南平市某医院就诊并收治入院隔离治疗。采集该病例标本经南平市疾控中心实验室检测，呈新型冠状病毒核酸阳性。标本送福建省疾控中心复核为阳性。1月26日，经福建省卫生健康委疫情领导小组下设的诊断组专家评估确认，为南平市首例新型冠状病毒感染的肺炎确诊病例。目前，患者正在隔离治疗，病情稳定，其在南平密切接触者正在接受医学观察。 via福建省卫健委、南平市卫生健康委员会,无,无,2020-01-26 23:59,微博 weibo.com,94,5,19
Irkr0eP4t,RED二宝,6813129891,小宝宝一定要坚强啊~ ,无,无,2020-01-26 23:59,Android客户端,0,0,0
Irkr0dDyu,用户bed1sllwuy,1107487453,真是一帮子畜牲，以后再让你们吃，吃死你们祖宗十八代！ ,无,无,2020-01-26 23:59,HUAWEI P20,0,0,0
