微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Io8swkDrx,Rain寶_乐观自信爱,1725103255,   DAY 5《世纪的哭泣》136/746👉蔓延。漠视。很多患肺囊虫肺炎或卡波西肉瘤的病患被送到医院去。这是新疫情来临的警示。有很多线索指向同性恋人群中蔓延着一种新的疫情。一个个病例不是单独的，而是有关联的。疾控中心的资深专家和医生们都在寻找这种疾病的源头，和到底是怎样的行为使得健康人染上疾病走向死亡的（书里面肯·霍恩在生命的尽头已经呼吸困难，时常发烧，失明和大脑游离等症状折磨得没有了当初优美舞者的姿态了）。⭐病灶：奇怪的皮疹，紫色凸起的肉瘤等。⭐反响：☞当劝说同性恋群体关注x行为时，他们嗤之以鼻，生气离开。☞媒体不愿意刊登有关“同性恋肺炎”、“同性恋癌症”等相关调查研究发现推测等报告。☞私人筹款研究，收效甚微。“走开，别来烦我”和“这真叫人扫兴”是常见的反应。☞癌症研究所含糊的保证。他们对讨论的如何治疗免疫缺陷的病人的话题不感兴趣。☞“而现在这是件有趣的怪事，终究不是特别重要。”☞当发现有吸du者病例时，工作组之外的卫生guan yuan经常报告他们是同性恋。他们居然说，这些yin君子最后会变成同性恋的。（读到这里，我：？？？）⭐（拨款）似乎无望的等待。83.38w dollar经费，只不过是公共卫生服务预算的1%的一小部分。☞等了又等。☞卫生研究院没有任何回复。,无,无,2020-01-05 23:59,微博国际版,9,0,12
Io8sw2Zqp,蓁是不明所以的希奇古怪,5403686635,祈祷 ,无,无,2020-01-05 23:59,iPhone客户端,0,0,0
Io8sgDaIM,八大商人,2514846743,【病因溯源是关键】 武汉肺炎病例感染或虽已排除非典、中东呼吸综合征、流感、禽流感等典型呼吸道疾病，还需继续进行病原鉴定与病因溯源… 而根据今晚国家卫健委就湖北武汉肺炎病例群组个案通报的最新资讯，根据世界卫生组织的风险评估，这次不明原因肺炎病例群组与一海鲜及活动物批发市场的关连，显示感染可能与接触动物有关。———这倒应验了本人在两天前的判断…,无,无,2020-01-05 23:59,iPhone 6s Plus,5,2,2
Io8sfarIx,大茹欸,1844057967,辛苦奋斗在一线的工作人员，感谢官方声明秋冬季节还是多注意身体啊 ,无,无,2020-01-05 23:59,捡的iPhone XS Max,6,0,5
Io8s7dAUh,奇葩图鉴,1202150843,香港论坛开始回忆2003年非典的情况了 ,无,无,2020-01-05 23:58,iPhone 11 Pro,31,0,5
Io8s1zNRW,Cul-de-sac_,1827925805,"冒着生命危险, 飞武汉吃碗热干面. ",无,无,2020-01-05 23:58,iPhone,4,0,10
Io8rX9JPV,雯雯小妮子,2937572351,没关系，相信现在医疗技术，祈求我们国人平安健康，繁荣富强 ,无,无,2020-01-05 23:58,iPhone客户端,1,0,0
Io8rExdEF,江户灰灰安,6150541055,祝已诊断的患者赶紧好起来，健康过年，也希望早日弄清病原体[加油] ,无,无,2020-01-05 23:57,iPhone客户端,1,0,0
Io8ryk5x1,菲包的4PM,5021580877, 危机早点解除吧 ,无,无,2020-01-05 23:57,HUAWEI Mate 20,0,0,0
Io8rwfGt7,慢半拍要努力V,6014224649,害 武汉人不慌啊该吃吃该喝喝，逛街的人也不少啊,无,无,2020-01-05 23:57,荣耀 9X,1,0,0
Io8rtAQbu,菁仪紫岐,6863410354,虽然现在已经不住在武汉了，但还是很想念热干面，豆皮。希望武汉平安🙏🙏🙏,无,无,2020-01-05 23:57,OPPO K1,0,0,0
Io8rt1oov,亮剑东风,2111006971,"武汉卫健委：不明原因已排除SARS等呼吸道病原分享自新华社客户端,更多内容请下载d.zhongguowangshi.com ",无,无,2020-01-05 23:57,新华社,0,0,0
Io8rs80A2,亮剑东风,2111006971,武汉不明原因病毒性患者增至59例，排除非典 ,无,无,2020-01-05 23:57,人民日报客户端,0,0,0
Io8rq4SGl,teapub,6973058210,武汉不明原因病毒性患者增至59例，排除非典 ,无,无,2020-01-05 23:56,人民日报客户端,0,0,0
Io8ri86Ig,保田人,1605871537,冬天来了，呼吸道感染病情很多，大家注意安全！ 贵阳·万科城 ,无,#武汉不明原因肺炎已排除SARS病原#,2020-01-05 23:56,无,1,0,0
Io8rapdQA,临汾消防,5425985446,【,无,无,2020-01-05 23:56,OPPO智能手机,2,2,0
Io8qZuLbP,绘梨衣君,5416263934,公共卫生和个人卫生做好，有状况及时去医院，所有人包括医护人员都要平平安安的,无,无,2020-01-05 23:55,抵达之谜-iPhone 8,0,0,0
Io8qQAh5e,简毅ASH,2028033074, 这事快点过去吧,无,无,2020-01-05 23:55,坚果手机 R1,0,0,5
Io8qNkQtD,阿宝嘉嘉,1980796192,这是一个好消息,无,无,2020-01-05 23:55,HUAWEI P20 Pro,1,0,1
Io8qD14FJ,夜兰笙,7195450019,希望可以快点查明病因，也祝生病的人赶紧好起来，健健康康的 ,无,无,2020-01-05 23:55,iPhone客户端,2,0,0
Io8qBf6p1,窦尔玩60128,7040255805,散布武汉谣言8人被依法处理 散布武汉谣言8人被依法处理 ,无,无,2020-01-05 23:54,学习强国客户端,0,0,0
Io8qrbZFI,好烦啊真的不知道该叫啥名字,6064239521,没事就好 还是希望尽早查出病源 ,无,无,2020-01-05 23:54,人間冰可樂,0,0,0
Io8qox1Zi,败家娘们领头羊,6571693326,凑单买点口罩，武汉香港都开始莫名了，澳洲也着火空气不好，出门没有雾霾也让小娃带口罩。还是昨天划算的价格。 ,无,无,2020-01-05 23:54,微博 weibo.com,0,0,1
Io8q5BOID,用户7097804907,7097804907,对于不明原因的病毒性，北京大学医学部病原生物学系教授、博士生导师彭宜红接受界面新闻采访时表示，病因的一种可能是非常见病毒，即不是目前常见的引起的病毒，或是未在中国流行的病毒；另一种可能是全新、未知的病毒；也可能是非病毒性其他病原体。答案尚待专业机构认定。 ,无,无,2020-01-05 23:53,iPhone客户端,1,0,0
Io8q5EAU2,啾咪小猪包,7078498257,希望早日查出来 ,无,无,2020-01-05 23:53,宇宙级小可爱,0,0,0
Io8q3hhiT,菇蘑菇蘑糯,1458331474,武汉发现不明原因：患者增至59例 已排除非典 - Flipboard武汉发现不明原因：患者增至59例 已排除非典 ,无,无,2020-01-05 23:53,iPad mini,0,0,0
Io8q01uj2,郝吉林,1192230491,虽然排除了非典，但是不明原因病例在增加。希望有动员，采取措施，建议群众警惕。 ,无,无,2020-01-05 23:53,OPPO智能手机,1,0,0
Io8pTvr7G,在长沙,1935622204,【最新消息！ 已发现患者59例】截至2020年1月5日8时，武汉共报告符合不明原因的病毒性诊断患者59例，其中重症患者7例，其余患者生命体征总体稳定，目前所有患者均在武汉市医疗机构接受隔离治疗，无死亡病例。在59例患者中，病例最早发病时间为2019年12月12日，最晚发病时间为12月29日；已经追踪到163名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。,无,无,2020-01-05 23:53,无,4,1,0
Io8pFjt9x,天亮说早安的哀伤,6232953948,我免费围观了  的回答，问题价值 99.00 元，快来一起免费围观~ <br />微博问答:陶老师您好！想咨询一下体液免疫水平低下的宝宝如何接种疫苗。 女宝，十一个月，出生接种乙肝和卡介，一月龄接种乙肝，二月龄脊灰灭活，三月龄五联，近四个月时因住院 ,无,无,2020-01-05 23:52,微博 weibo.com,0,0,0
Io8pDzxZM,seig_difem89734,7097682222,最近武汉有流行病毒，官方还没给出病毒的具体类型，几百个人已经在接受隔离治疗，似乎还未见爆发的趋势。我忘了买口罩了，有点慌(~_~;)。希望明天早上药店里有一次性的医用口罩卖，但是我猜七点多钟药店还没开门,无,无,2020-01-05 23:52,荣耀8X,0,0,0
Io8pAiFPS,用户6380719646,6380719646,武汉共发现不明原因病毒性59例，排除SARS武汉共发现不明原因病毒性59例，排除SARS ,无,无,2020-01-05 23:52,iPhone客户端,0,0,0
Io8pA0YBl,难忘冰吻,6524906133,烧了几天，等了四个小时，终于有结果了，阴性，无甲流，肺部正常，无，明天该吃吃该喝喝 上海·上海中医药大学附属曙光医院(东院) ,无,无,2020-01-05 23:52,HUAWEI nova 3,1,0,0
Io8px4m32,后阳台的奶茶,5264691828,感恩感恩 ,无,无,2020-01-05 23:52,Android,0,0,0
Io8pv00QE,小山羊无尾,5092369950,愿大家都安好。 湖州·湖州师范学院 ,无,#武汉不明原因肺炎已排除SARS病原#,2020-01-05 23:52,荣耀V10 我AI的快,2,0,0
