微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
InGajqsDc,啰嗦的欧尼酱,6220657601,没生病的自然是好事 但还是要多多预防 不要觉得事不关己 我前天也是这样事不关己的心态 结果这两天病起来真的要命 咳得停不下来 嗓子呼呼的疼 鼻子度到不能呼吸 有时候就是说病就病了 还是好好预防吧 ,无,无,2020-01-02 23:57,iPhone客户端,10,0,6
InG8Y7UAF,九州微言,2821638943,【 家属：此前病人恢复良好】1月2日，武汉华南海鲜市场疫情持续引发关注。在武汉医疗救治中心，一位患者家属对 称，患者经治疗恢复良好，但是30日晚上被通知继续留院治疗，“原本1号2号就可以出院”。该患者家属表示，目前无法探望。,无,无,2020-01-02 23:54,九州微评超话,5,3,6
InG8VdkI6,从宇宙黑洞飞出火凤凰,5586933121,【陈肇始：香港暂未发现与武汉相关个案 将每日公布监测数字】因应武汉出现不明原因个案，香港特区政府召开跨部门会议。食物及衞生局局长陈肇始在会后见记者时表示，香港暂时未发现与武汉相关的严重个案，为回应社会关注，当局将每日公布监测数字。 （香港文汇网）详情： ,无,无,2020-01-02 23:54,Android客户端,0,0,0
InG8G6nFI,小喻有点甜_,2139099440,被武汉搞得人心惶惶 对号入座最近这波感冒挺严重的 被浸润在流感病毒里感觉我也咳咳哼哼地悄然而至😷都要照顾好自己鸭 身体健康最重要了 ,无,无,2020-01-02 23:53,HUAWEI P20,4,0,1
InG6We22o,陌江上秋烟雨,5338753047,【孩子发烧，酒精擦浴不可取】麻麻们，你们造吗？世界卫生组织研究证明，在发热时(38℃～41℃)用酒精擦浴降温是不科学的。这样做违反了生理的发热调节机制，不仅无效，而且可能使患儿发生颤抖，加重和其他疾病。所以，世卫组织在上世纪90年代就已不主张用酒精擦浴退热了哈。 ,无,无,2020-01-02 23:49,搜狗高速浏览器,0,0,0
InG5x5yKI,提莫队长正在送菜,2096226947,有的人感冒了，第二天就好了，有的人感冒了，可能会转变成，而有的人感冒了，可能慢慢的就死了。 南阳 ,无,无,2020-01-02 23:46,用户已注销iPhone客户端,0,0,1
InG47zuMk,聚福园社区,2105172301, 不明原因肺炎为同时具备以下4条，不能明确诊断为其它疾病的肺炎病例：1、发热（腋下体温≥38℃）；2、具有肺炎的影像学特征；3、发病早期白细胞总数降低或正常，或淋巴细胞分类计数减少；4、经规范抗菌药物治疗3－5天，病情无明显改善或呈进行性加重。曾暴发过的SARS、MERS以及人感染高致病性禽流感都属于不明原因肺炎之列。注意常开窗通风，勤洗手，打喷嚏、咳嗽要避开他人，不要和他人共用餐具毛巾等密切接触的物品。外出时尽量避免在人群密集、空气流通不畅的公共场所长时间逗留。如有疑似症状，请尽早就医。,无,无,2020-01-02 23:42,iPhone客户端,6,0,0
InG3YrCDu,免费占卜师沐沐,5902444044, 感觉网友们对着这个事件比武汉人更加重视,无,#武汉肺炎疫情患者被要求继续留院#,2020-01-02 23:42,小米8周年旗舰手机,350,1,57
InG21zr45,郭考拉小姐,5225608446,小宝低烧第四天，担心烧成，一早去了医院，还好目前只是感冒和咽喉发炎。小宝嗓子哑了，还有些咳嗽，低烧不退，给喂了药，尝了一下，好苦，宝宝哭，奶奶也在哽咽。心里拉扯着疼，不舍得。当了麻麻以后，就会变身成超人，最柔软也最坚强，连着三天晚上每个小时起来给宝宝量体温，白天还能依旧清醒。希望宝宝快快好🙏🙏🙏晚安，这世界,无,无,2020-01-02 23:37,iPhone客户端,0,0,3
InG1yB9I2,亚亚亚亚亚亚亚当,3201621380,最近希望赶紧好，希望快快恢复健康。新的一年希望家人都健康，希望钱钱多起来。 ,无,无,2020-01-02 23:36,三星android智能手机,0,0,1
InG1i791K,谷禾在线,5640881691,【 家属：此前病人恢复良好】1月2日，武汉华南海鲜市场疫情持续引发关注。在武汉医疗救治中心，一位患者家属对 称，患者经治疗恢复良好，但是30日晚上被通知继续留院治疗，“原本1号2号就可以出院”。该患者家属表示，目前无法探望。,无,无,2020-01-02 23:35,荣耀Play 让快更快,1,2,1
