微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Ir1A44gVb,听雨若烟,5497298751,看得揪心，越是消息不及时不透明越容易产生谣言，谣言不止于智者，谣言止于及时准确的信息。爆竹声声入耳，新的一年开始，大家平安平安平安平安！ ,无,无,2020-01-24 23:59,iPhone客户端,2,0,0
Ir1A47XZ7,Hm_一米阳光,5652547346,终于过年了，一家人一直呆在家里，怕被感染也怕影响到别人，于是每天蹲在家里！看着电视上的新闻，数着日子，期盼着这场疫病能够尽快过去！每天晚上，睡不着，心里害怕！我不知道怎么突然就来了这场灾难，我们怎么会显得那么无助，确证病例的不断上升，死亡人数的上升，各地各区都在爆发，直到后面的封城！事态的严重程度一级一级上升，原本活力十足的城市变得如此的静悄悄，晚上自己会偷偷流泪，除了无助害怕更多的是担忧！而今天看到除夕夜，四面八方的医疗支援队伍出发的消息，心里真的无比的感动，感觉希望来了，大家没有放弃我们，眼泪又不自觉的流下来了！我知道，他们也是父母，子女，爱人，他们带着这些身份依然无畏的前来救助我们，除了感谢还是感谢！感谢这些逆行的人，他们可能对于身在疫区的我们，是希望之光！,无,无,2020-01-24 23:59,iPhone客户端,0,0,0
Ir1A44iNK,昆明市西山区发布,3846489597,【云南新增确诊病例3例 目前共确诊病例5例】    云南网讯（记者 黎鸿凯）据云南省卫生健康委员会1月24日晚间通报：2020年1月24日，云南省报告新型冠状病毒感染的肺炎新增确诊病例3例。其中：西双版纳州1例、丽江市1例为本地首例确诊病例，昆明市新增确诊病例1例，均已转入定点医院治疗，目前病情稳定。　　西双版纳州报告首例患者为39岁女性，西双版纳州景洪人，2019年12月17日至2020年1月15日到武汉旅游，1月15日从武汉返回景洪，22日在西双版纳州医疗机构就诊后收治入院隔离治疗。　　丽江市报告首例患者为34岁女性，湖北武汉人，1月20日从武汉乘机到丽江，23日在宁蒗县医疗机构就诊后收治入院隔离治疗。　　昆明市报告新增患者为49岁男性，湖北黄石人，1月21日由武汉乘机抵昆明，23日在昆明医疗机构就诊后收治入院隔离治疗。　　截至目前，云南省累计报告新型冠状病毒感染的确诊病例5例（其中昆明市3例、西双版纳州1例、丽江市1例），均在定点医疗机构接受隔离治疗，无重症病例，无死亡病例。目前病例共追踪到密切接触者100人，均在接受医学观察，未发现异常。,无,无,2020-01-24 23:59,iPhone客户端,0,1,1
Ir1A3wded,用户7350412140,7350412140,03年的非典20年的病毒。真实故事改变电影。应该拍摄出来。应该重修法案，杀害野生动物。应当受到法律制裁， 我们也是它们眼中的动物罢了，我们也会疼，我们只是比它们聪敏一点罢了，我们所称呼自己为人。那人是什么？ 海城市 ,无,无,2020-01-24 23:59,黑鲨游戏手机 2,0,0,0
Ir1A3vJEZ,咪啦啦啦123,5943821994,看到超话里的大家最近都不太好，我觉得我面对这次的时候还可以，虽然有时候也会想，但大多数情况都是正常的看看而已。根据我的经验，我觉得分散注意力真的太重要了（前提是比较轻的情况下）我主要是在抖音上刷一下德云社的小视频，我觉得很搞笑，这样分走了我的一半的精力！！！大家也可以找点事分散一下精力（但是不要勉强自己，顺其自然）希望新的一年大家能够早日走出来，开开心心！！！,无,无,2020-01-24 23:59,焦虑症超话,1,0,0
Ir1A3vJg8,秋秋每天都很暴躁,5131514125,希望新的一年，大家都能健健康康，不要生病，平平安安，快快乐乐每一天。拜托了🙏🏻希望赶紧过去，赶快得到控制，希望生病的人赶快好起来，希望医护人员都能平平安安！ ,无,无,2020-01-24 23:59,iPhone客户端,0,0,0
Ir1A3tVR3,网易陕西,5208261141, 【西安市对7个一级客运站进行乘客体温测量车辆全面消毒】按照新型冠状病毒感染的疫情防控工作要求，为了降低病毒交叉感染风险，保障广大旅客身体健康，西安市交通运输局对西安城东客运站、城西客运站、西安汽车站等7个一级客运站工作人员做好防护工作的同时，对进站乘客全部进行体温测量，对进出站的营运车辆进行全面消毒，对售票窗口、候车大厅、车场、卫生间、垃圾桶等设施进行消毒处理。请广大乘客积极配合，并给予理解和支持！,无,无,2020-01-24 23:59,专业版微博,0,0,0
Ir1A3eyQ7,初蚊,1923488363,  这个除夕有嘀得人惊……为咗避开人群，无去行花街，选择租车翻从化过年，却敌不过同事家属确诊,无,无,2020-01-24 23:59,微博国际版,0,0,1
Ir1A3evt2,TITICACA提提卡卡旅游,2245113217,🧚🏻♀️英国14个疑似病例已排除危险⏰另外，提醒正在欧洲以及近期有去欧洲计划的小伙伴注意防护！备好免洗洗手液和口罩，注意体温，让我们共同努力保护自己，一起庆祝安康幸福的新年🧧 ,无,http://t.cn/RU1yWf5,2020-01-24 23:59,iPhone客户端,2,0,2
Ir1A3exZF,陈富贵吉祥快乐如意,5599629984,『实时更新|武汉新型全国疫情地图』实时更新|新冠疫情地图 ,无,无,2020-01-24 23:59,iPhone客户端,0,0,0
Ir1A3e3OB,混口饭吃的阿拉丁,1399245631,武汉现在是什么状况，物质紧缺、医疗人员和设备不足……各种消息满天飞，人心惶惶，作为老百姓我们应该有知情权！武汉加油！全国保重！ ,无,无,2020-01-24 23:59,iPhone客户端,27,0,5
Ir1A3e1bb,糯米糍LH,2245452501,关于新型，怎么感觉我家我就我可害怕可着急呢，告诉我爸我妈戴口罩，在外面别摘口罩……愁死我了……还有那帮本市亲戚，都这时候了就不能老老实实的待在自己家么？还不忘过年要来我家聚一下，咋的大年三十来了还要初几再聚一下，你在家不想做饭呀还是怎么的身轻体壮不害怕呀？烦死了，你们不怕我怕呀！,无,无,2020-01-24 23:59,三星android智能手机,0,0,0
Ir1A3cgiZ,三年lily,6466375503, 武汉加油 中国加油  我们一定行！！！ ,无,无,2020-01-24 23:59,nova 5z,0,0,0
Ir1A3cb60,张明松V,6482260962,【看完，观众都感动了】 ,无,无,2020-01-24 23:59,Android,0,0,0
Ir1A3aV3x,给我一个拐杖,2924830091,越看越难受 ,无,无,2020-01-24 23:59,雯珺歌迷的iPhone 7,0,0,0
Ir1A2CJXW,青豆是青豆,1887501895, 恳请河南省政府，信阳市政府启动重大突发公共卫生事件Ⅰ级响应！不要让老百姓由于猜疑而恐慌！不因无知、闭塞而恐慌！消除恐慌的方法不是隐瞒而是坦白！   ,无,无,2020-01-24 23:59,HUAWEI Mate 20 Pro,0,0,1
Ir1A2Ckpa,牧小野呀,5252818100, 新年快乐，万事顺意，平安健康～肺炎快快攻破,无,无,2020-01-24 23:59,iPhone客户端,4,0,2
Ir1A2Ci5e,小瓶子呀i_,5344827275,外面被烟花鞭炮照的宛如白昼，今年除夕难得看了一次春晚，其实很有意思，但一点心情没有。原因显而易见，最近的一例肺炎就发生在不到几千米的周边地区，倒不是担心自己的命，而是刷微博首页一直被转发的一线医务工作者的动态，自己躺在温暖的被窝里面，有热水跟热汤就觉得很羞愧。没有物资没有后期保障，没有心理辅导，还得调整心态去面对患者承受压力换我我真的十分之一都做不到，去淘宝捐了50块让自己好受点。,无,无,2020-01-24 23:59,iPhone客户端,2,0,1
Ir1A2Axkp,你超重了知道吗,7360659314,国家能不能空投资助一下,无,无,2020-01-24 23:59,iPhone客户端,0,0,0
Ir1A2COPA,衣带渐宽终不悔c,5546880830,每天起来打开微博都想看见关于抗击成功的好消息。过年啦！新的一年希望大家身体安康，工作顺利，感情顺利！ ,无,无,2020-01-24 23:59,iQOO Neo,2,0,0
