微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IvAoWBLud,好邻家520,6639496019,我在看：【新冠治愈后是否会有后遗症？】  新冠治愈后是否会有后遗症？ ,无,无,2020-02-23 23:59,新浪新闻客户端,0,0,0
IvAoWk4GK,大漠aa168,6705820464,详讯：韩国新增1例新冠病毒死亡病例 累计6例2020年 02月 23日 22:14韩联社首尔2月23日电 据韩国中央防疫对策本部23日消息，在东国大学庆州医院接受隔离治疗的第55例确诊感染新冠病毒（COVID-19）的病例当晚经抢救无效不治身亡。由此，韩国境内新冠病毒累计死亡病例增至6例。该病例（59岁韩国男性）曾在庆尚北道清道大南医院接受住院治疗，本月19日被确诊，20日转入配备负压病床的东国大学庆州医院接受治疗，由于病情持续恶化，还戴上氧气罩呼吸，但最终抢救无效死亡。防疫部门正在调查具体死因。6名死亡病例中除了与新天地教会有关的第38例患者外，其余5人中有4人是清道大南医院住院患者，1人是在庆尚北道庆州的自家中被发现身亡的41岁男性。首例感染新冠病毒的死亡病例为63岁男性，于19日凌晨在庆尚北道清道大南医院因死亡，死亡后进行的采样检测确认其感染新冠病毒。第2例死亡患者为55岁女性，21日确诊后被送往釜山大学医院治疗，但由于病情突然恶化，经全力抢救无效于当天不治身亡，具体感染原因尚不明确。第3例死亡患者是在庆尚北道庆州自家中被发现身亡的41岁男性，死亡后进行的采样检测确认其感染新冠病毒。防疫部门23日上午通报的第4例死亡病例是一名57岁的男性，是清道大南医院精神病院的住院患者，由于本身患有肺炎，加上肺部感染情况持续恶化，最终不治身亡。该患者于19日确诊，起初被送往浦项医疗院治疗，20日在肺部感染情况严重的情况下被转移到东国大学庆州医院接受治疗，但由于氧饱和度持续下降，加上肺部感染情况持续恶化，于23日上午7时40分左右抢救无效死亡。据防疫对策本部早些时候消息，第38例确诊病例（57岁女性）于当天下午2时40分许在庆尚大学医院死亡。这是韩国第5例新冠病毒死亡病例，也是与集体感染发生地——新天地大邱教会有关的首例死亡病例。该患者于18日被确诊，由于患有慢性肾功能衰竭进行血液透析治疗，后住进负压病房，并使用体外膜肺氧合机器（简称ECMO、“人工肺”）救治。,无,无,2020-02-23 23:59,微博国际版,0,0,0
IvAoWmcGZ,kkk苦艾酒,3300497723,𝙃𝙚𝙧𝙤𝙨 𝙣𝙚𝙫𝙚𝙧 𝙙𝙞𝙚.,无,无,2020-02-23 23:59,nova5 人像超级夜景,1,0,0
IvAoV90Za,阿萨辛即将回归,5344172894,,无,无,2020-02-23 23:59,Android,1,0,0
IvAoUfFYU,仲恺政法,2867953531,3名新冠确诊患者治愈出院3名新冠确诊患者治愈出院 ,无,无,2020-02-23 23:59,专业版微博,0,0,0
IvAoU08SK,八组兔娱乐,5974740641,钟南山公布好消息：今天药监局批准了几种药品，关于鉴别流感、副流感和新冠的试剂 八组兔娱乐的微博视频 ,无,无,2020-02-23 23:59,iPhone客户端,25,20,26
IvAoT3sSq,贝微微爱吃冰糖葫芦,5652825591,病毒正在全世界蔓延，不知道什么时候结束，也不知道地球什么时候好起来🙏,无,无,2020-02-23 23:59,Android,8,0,0
IvAoSsVuA,香860904,7339120023,关键时期，哪里也去不了，只能去山上透透气！ ,无,无,2020-02-23 23:59,荣耀V9 我想要的快,0,0,0
IvAoScirV,丽江日报,6272966047,【】云南省应对新型冠状病毒感染疫情工作领导小组指挥部发布第11号通告：自2020年2月24日零时起，云南省新型冠状病毒疫情防控应急响应级别由一级应急响应调整为省级三级应急响应。  云南省发布11号通告：调整新型冠状病毒疫情防控省级应急响应级别 ,无,无,2020-02-23 23:59,HUAWEI Mate 20 Pro,2,1,0
IvAoSerdh,阿福9009,2214007427,《 【中央：各地援湖北医疗队一线医务人员薪酬水平提高2倍】2月22日，中央应对新》新京报在百度动态发表了新动态 ,无,无,2020-02-23 23:59,百度App,0,0,0
IvAoRzwkH,彭肖杨,6987760299,《湖北孝感医生黄文军因新冠去世，留下11岁的孩子》湖北孝感医生黄文军因新冠去世，留下11岁的孩子 ,无,无,2020-02-23 23:59,百度极速版,0,0,0
IvAoRl7af,椰子如初,2411410915, ,无,无,2020-02-23 23:59,iPhone 11 Pro,1,0,0
IvAoQqagy,贷款借钱mvp伟哥,3987410747, 在家已经呆了快40天了。工资也没得。,无,无,2020-02-23 23:59,伟哥专用iPhone X,1,0,0
IvAoQ7WPV,肯定不懂小小号,7208881006,"金银潭医院: 军运会五外籍运动员患疟疾, 与新冠无关 ",无,无,2020-02-23 23:59,iPhone客户端,0,0,0
