微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Iw2Gs4TrO,澳門城市快報史丹利,1726847380,【兩岸】首爾飛南京3旅客發燒　近百人隔離觀察隨着南韓的新冠肺炎疫情加劇，山東青島和威海近日均針對外地遊客實施嚴格的入境檢疫和隔離措施。而2月25日在一班由南韓首爾飛往江蘇南京的航班上，便因有3名旅客出現發燒症狀，導致機上近百人須接受集中隔離。該班由空中巴士A321客機執飛的韓亞航空OZ349航班，周二中午12時55分從首爾起飛，下午1時46分抵達南京祿口國際機場，機上共載有166名旅客。南京海關檢疫人員身穿防護衣登機替乘客量體溫和查詢健康情況時，發現3名中國旅客出現發熱症狀，但無武漢接觸史。駐場的南京市防疫工作組隨即啟動應急預案，將發燒旅客用救護車送至醫院進行隔離觀察和進一步檢測。根據機場防控規定，發熱旅客前3排和後3排的旅客也需要接受隔離。該航班共有94名不同國籍旅客需要接受隔離，已於同日下午5時33分由車送到指定酒店接受醫學隔離觀察。至於機上其餘旅客則按照海關檢疫核查結果，分批下機經檢查方可放行。南京出入境邊防檢查站亦臨時調整入境大堂設計，開闢待隔離人員專用通道讓旅客分批通過。繼山東威海市周二宣布自當日起，從日本、南韓入境的人士統一送到免費賓館集中居住14天後，江蘇鹽城市也宣布對南韓商務及觀光旅客作出同樣隔離安排。至於正在當地工作的南韓人，則要求做好居家觀察。另江蘇蘇州市也要求近期前往當地的日、韓人士抵埗後向社區報到，同時進行14天居家觀察隔離。,无,无,2020-02-26 23:59,微博 weibo.com,1,1,0
Iw2Grt9G5,princessowner,2448087110,今天诵药师灌顶真言 108遍诵药师咒功德力量消除病苦延年益寿若教人诵消灾获福 恒常修持无量福慧回向 我们愿修持药师咒功德回向全中国疫情速退散一线的医护工作者不受伤害所有病患者康复 我们愿修持药师咒功德回向自己及眷属身心灵健康福慧具增上我们愿修持药师咒功德回向一切如母有情众生共证菩提 ,无,无,2020-02-26 23:59,iPhone客户端,0,0,0
Iw2GrdtAG,高志鹏668,7165554337,湖北成立调查组彻查刑释新冠确诊人员离汉抵京问题 ,无,无,2020-02-26 23:59,无,0,0,0
Iw2GqyXKt,用户6283767844,6283767844, 父亲感染新冠去世5天后，母亲也走了 来自 如果和这样的家庭喊加油，喊坚持，有意义吗？那只是一种冷血的羞辱。只有严惩犯罪官员，才是对逝者的最大告慰。 ,无,无,2020-02-26 23:59,腾讯新闻客户端,0,0,0
Iw2GqhiIH,陕西铁检,5170978127,【疫情当前 绝不后退|“阵地”的坚守者——刘成云】 刘成云同志系司法厅指挥中心副主任，在抗击新型冠状病毒疫情中，该同志坚决落实厅党委的决策部署，充分发挥党员的先锋模范作用，关键时刻始终不忘初心，牢记使命，主动担当，主动作为，完成任务出色。,无,无,2020-02-26 23:59,iPhone客户端,1,0,0
Iw2GpnY24,竹韵11939,5608282952,湖北404名民辅警感染新冠 4人感染牺牲湖北404名民辅警感染新冠 4人感染牺牲 来自 ,无,无,2020-02-26 23:59,腾讯新闻客户端,0,0,0
Iw2GpmWXP,大酒窝的又木木,3893750387,因为这次，我和我异地的老公在一起呆了四十天，这是我们在一起四年来连续呆在一起时间最长的一次。这四十天我们中间吵过一次架，生过3次气。现在生气总是很快就能和好。他每天都会给我削水果，会陪我去买零食，还给我按摩，分开真的很舍不得。他在我眼里就是这世界上最帅的，最聪明的，最独特的，一想到分开我眼泪就掉下来了。我这辈子从来没有争取过什么，这段感情是我们很努力争取得来的，所以我很珍惜，他也很珍惜，这样就很好。晚安😴 ,无,http://t.cn/z8AFArf,2020-02-26 23:59,iPhone客户端,0,0,0
Iw2Gp6jpP,兰州吃瓜,5518765884,【疫情期间骗子上线？ 别慌“硬核”防骗口诀请记牢！】受新型冠状病毒疫情影响，全国中小学生开始上网课。近期，多地出现不法分子冒充班主任行骗，要求家长缴纳学费等各种费用，这事咋办？别慌！检察官总结了硬核的防骗口诀，助您拆穿骗局！请收好，速记牢！请戳视频，看个究竟！  ,无,无,2020-02-26 23:59,OPPO Find X,0,0,0
Iw2GoxnHo,洣水志愿者协会,5907323634,【全民战“疫”“衡阳群众”爱心捐赠防疫物资】     连日来，我县疫情防控工作持续牵动着广大企业、党员、群众的心，社会各界自发开展捐助活动，以实际行动为抗击新冠防控工作贡献自己的一份力量。2月26日，衡东县洣水志愿者协会的“衡阳群众”联合爱心企业衡东鑫御足堂养生坊为县委宣传部扶贫工作队送上防疫物资。据了解，自疫情发生以来，县委宣传部两支扶贫工作队的队员分别奋战在杨林镇和白莲镇抗疫一线。本次“衡阳群众”联合本地爱心企业鑫御足堂养生坊为两支扶贫工作队送上的84消毒液、75%浓度的酒精、口罩、艾条等价值10800元防疫物资也正是他们急需的。 ,无,http://t.cn/Rp7dLjN,2020-02-26 23:59,点亮志愿者超话,1,1,0
Iw2Gmqlax,梓_彤adam,5922844379,他们都是英雄,无,无,2020-02-26 23:59,🍊 范丞丞的丞星,0,0,0
Iw2Glx0eR,易辩公子青,6445267236,执勤的前提是照顾好自己🙏 ,无,无,2020-02-26 23:59,华为手机 畅享玩不停,1,0,0
Iw2Glzx4D,立夏那天的米,2176708283,是不是接她的那人从北京拿了块令牌一路亮过去～～ ,无,无,2020-02-26 23:59,iPhone客户端,2,0,1
Iw2GkEA2l,月下孤仙_59976,3251485022,『混子曰新型专题--疫苗，还要等多久？』混子曰新型专题--疫苗，还要等多久？ ,无,无,2020-02-26 23:59,小米9,0,0,0
Iw2GkDB3X,青爷的银皇后没有毒,3904605060, 复工第一天口罩勒的耳朵痛 ,无,无,2020-02-26 23:59,iPhone客户端,0,0,0
Iw2GkmV04,德森妈咪,6027291263,  对于无任何疫区旅行史和居住史，或未接触过新冠感染者的小伙伴们，如果一直居家的话，只要做好清洁卫生，定期开窗通风，适当进行消毒即可预防新冠病毒的传播。 德森妈咪的微博视频 ,无,无,2020-02-26 23:59,科学科普 · 视频社区,1,0,0
Iw2GknGgc,吉林微资讯,3920739775,【世卫组织：】据环球网，法新社刚刚报道，世界卫生组织(WHO)表示，中国境外日新增新冠病例已超过中国境内。报道称，世卫组织26日表示，目前中国境外日新增新冠肺炎病例比中国境内更多，这标志着疫情的转变。“昨天，中国境外报告的新增病例数量首次超过了中国境内的新增病例数量，”世卫组织总干事谭德塞26日在瑞士日内瓦说。法新社表示，根据世卫组织公布的数据，中国境内25日新增确诊病例数为411例，而中国境外报告的新增病例数为427例。 ,无,无,2020-02-26 23:59,无,3,2,3
Iw2GknFXM,用户7236099569,7236099569,【】北京疾控中心发布《新冠流行期间北京市电影行业复工防疫指引（1.0版）》，要求电影院在复映初期一定时间内，按隔排隔座售票；工作人员和观众进入影院区域必须戴口罩、测量体温；售票处应建立观众信息登记制度。  乌鲁木齐 ,无,http://t.cn/A67wpboz,2020-02-26 23:59,Redmi Note 7 Pro,0,0,0
Iw2Gjui98,TS等待薄荷雨,2650203951,坐在这样的地铁上，其实还挺享受的,无,无,2020-02-26 23:59,iPhone,1,0,1
Iw2Gjey7i,天黑偷只狐狸,5674031283,真的不知道说什么，我觉得大家其实也可以理解，但是不认同的也多，希望早日恢复健康。 ,无,无,2020-02-26 23:59,🈺 业中Android,2,0,0
Iw2GjbSmH,紫扬剑的微博,7277104245,向英雄致敬！【疫情以来湖北公安4名民警因新冠身故，另有4人因公牺牲】疫情发生以来，截至2月25日17时，湖北公安机关已有293名民警、111名辅警确诊感染新型冠状病毒，4名在职民警因感染新冠身故。目前，88名民警、23名辅警被治愈。另有3名民警、1名辅警因公牺牲在抗疫一线。 ,无,无,2020-02-26 23:59,澎湃新闻,0,0,2
Iw2Gizf50,三峡日报,2129452154,【】针对26日网传一名刑满释放新冠确诊人员离汉抵京的有关情况，湖北省委书记应勇同志作出批示：在疫情防控最吃劲的关键阶段，竟发生此类严重违反离汉离鄂通道管控的事件，绝不能允许。要迅速查清事实，依纪依法严肃处理，及时回应社会关切。此事还是否涉及其他违法违纪问题，也要彻查。不论涉及到谁，都要一查到底。离汉离鄂通道管控事关全国疫情防控大局，要坚持“全国一盘棋”，吸取教训，举一反三，切实把各项管控措施落到实处。湖北已成立由省纪委监委牵头，省委政法委、省检察院、省公安厅、省司法厅组成的联合调查组，立即开展调查工作。（人民日报）,无,无,2020-02-26 23:59,360安全浏览器,4,0,0
Iw2GiivpI,-MAOJUNFANG-,5726895945, 来自底层医务工作者打卡🧽洗手下班 ,无,无,2020-02-26 23:59,iPhone客户端,2,0,0
Iw2Gh6v1r,名称只是个代号6666,6458608285, 人家有权力，草民还想干啥。我老婆也能做到 ,无,无,2020-02-26 23:59,微博国际版,1,0,0
