微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
It08wguiX,艺术畅想,1785053821,新型冠状病毒肆虐全国，希望疫情早日得到控制，希望一切恢复正常！大家健健康康的！ ,无,无,2020-02-06 23:59,HUAWEI P10 Plus,0,0,0
It08wfevC,内部券精选,5973681585,,无,无,2020-02-06 23:59,微博 weibo.com,0,0,1
It08vDvzp,败给幼稚__,3792354830, 小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！  ,无,无,2020-02-06 23:59,微公益,0,0,0
It08vEOjx,酒仙dongdong,1241011790,又是一个不眠之夜，外面没有一点动静，街道上空空的，只有路灯孤独的闪耀着。。。。。雨不停的下着，上苍为谁在哭泣？心里默默祈祷，好人一生平安，明天的数字不要再高了！武汉加油！中国加油！      ,无,无,2020-02-06 23:59,小米手机3,1,0,2
It08vok2g,半月还裂了条腿儿,1688652284,有些人的智商真的，不但没下限，还特别的智障。经常在路上遇到那种故意假咳的人。他一般都走在后面，突然假咳一下。把走在前面的人吓一跳。回过头一看，贱人一脸流弊到要上天的样子。,无,无,2020-02-06 23:59,华为手机 畅享玩不停,0,0,0
It08v4cZ1,科技标杆猪哥,2893703447,睡前看下科普，不信谣不传谣，多在家多平安 ,无,无,2020-02-06 23:59,小米手机  Android,17,2,1
It08v6ES3,张先森6457106717,6457106717,地狱空荡荡，魔鬼在人家 阜阳 ,无,#马鞍山市医生确诊肺炎带病看病#,2020-02-06 23:59,OnePlus 5T,0,0,0
It08v5rNg,江宁广播电视台,2717701132,硬核商场保安大爷：不戴口罩？不给进！ 江宁广播电视台的微博视频 ,无,无,2020-02-06 23:59,iPhone 11 Pro Max,1,0,0
It08us4fW,heartylaughter,2828931754,武汉那么多患者，不是医学专业，新冠核算检测盒能排除非典患者吗，有人确定全国现在没有一个非典感染者吗 ,无,无,2020-02-06 23:59,微博 HTML5 版,0,0,0
It08uuYxR,没有扉页的记事本,2479826363, 顶级医学杂志《柳叶刀》(The Lancet)近日公布了新型冠状病毒(2019-nCoV)的彩色照片。  ,无,无,2020-02-06 23:59,HUAWEI nova 3,7,1,2
